,D_3_adj.ChiSq.pval,D_3_ChiSq.pval,D_3_logFC,D_5_adj.ChiSq.pval,D_5_ChiSq.pval,D_5_logFC,D_7_adj.ChiSq.pval,D_7_ChiSq.pval,D_7_logFC,D_9_adj.ChiSq.pval,D_9_ChiSq.pval,D_9_logFC,D_11_adj.ChiSq.pval,D_11_ChiSq.pval,D_11_logFC,D_13_adj.ChiSq.pval,D_13_ChiSq.pval,D_13_logFC
CHOYP_MTHR.1.1.m.54596,0.979445546193914,0.600587863539243,0.338703697304739,0.967036679485888,0.879403032771453,-0.0669132511511688,0.949671592008509,0.635489208070529,0.177951233409727,0.758059565882269,0.00657690306121923,-1.24988692121962,0.998682844793179,0.315698023768231,-0.739347188146521,0.958428402785477,0.0149394549446915,-1.74025042606281
CHOYP_MTMR9.1.1.m.26430,0.979445546193914,0.438423636962918,-0.950802919890246,0.967036679485888,0.731400300612477,-0.450241890702674,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.961161606221276,0.0496733606392825,0.998682844793179,0.740747320649461,0.319546500907048,0.958428402785477,0.464284782848224,-0.946701303530236
CHOYP_MTNB.1.1.m.16051,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.627121818677936,0.634635861360439,0.998682844793179,0.707075519749354,0.412655905298529,0.958428402785477,0.86527297019989,0.223223697912077
CHOYP_BRAFLDRAFT_118250.1.1.m.11178,0.979445546193914,0.449979008133152,0.78616267427596,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.238147782209272,1.37160145552664,0.998682844793179,0.760932553339839,-0.265415999814108,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_MTR1.1.1.m.59840,0.979445546193914,0.396364502113634,-0.75815784194785,0.967036679485888,0.883185751644509,-0.128313795815312,0.949671592008509,0.53223805972573,0.81182333461183,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.722190087725148,-0.361738802809079
CHOYP_MTX1.1.1.m.43691,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.731400300612477,-0.450241890702674,0.949671592008509,0.311623120994145,1.22686083389067,0.979180442953242,0.682695743827065,-0.535289140081874,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_MUC4.1.1.m.41314,0.979445546193914,0.390675735070492,1.04919708010975,0.967036679485888,0.187573260466231,1.13472061001848,0.949671592008509,0.574116774105576,0.449253255227122,0.979180442953242,0.413585273244304,-0.535289140081874,0.998682844793179,0.480944072535,0.734584000185892,0.958428402785477,0.0437004462460331,1.75373841461086
CHOYP_MUC5A.1.2.m.43407,0.613053027158169,0.0178429217231691,2.37112517499712,0.967036679485888,0.156711367535887,0.812792515131119,0.949671592008509,0.518077294483128,-0.58049408816693,0.979180442953242,0.253489678311759,-0.824795757276858,0.998682844793179,0.107490371149675,-1.11785881140025,0.0336863103329312,9.31848141989799e-05,-2.68366689769644
CHOYP_MUTA.1.1.m.31799,0.979445546193914,0.508714563676563,-0.22089208325799,0.967036679485888,0.608499938218405,-0.18720748486888,0.949671592008509,0.363289220456005,-0.338736341963551,0.979180442953242,0.827247236714768,-0.0758575214445765,0.998682844793179,0.885984976401858,-0.0568293780026909,0.958428402785477,0.829420073224393,0.0818678486665352
CHOYP_MVD1.1.1.m.28700,0.979445546193914,0.682425886400672,-0.535765420611403,0.967036679485888,0.208129841464927,1.45664870490584,0.949671592008509,0.53223805972573,0.81182333461183,0.979180442953242,0.438661056454689,-0.950326639360718,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_MVP.1.1.m.56230,0.979445546193914,0.670789028780602,-0.0727934442688563,0.967036679485888,0.15371232928021,-0.263363755979165,0.949671592008509,0.477422079185348,-0.132681552796466,0.979180442953242,0.686897892598713,-0.0720051959489698,0.998682844793179,0.746684519863798,-0.0576640294815043,0.958428402785477,0.768441759357977,0.0532986964697644
CHOYP_MYCBP2.1.1.m.27070,0.979445546193914,0.336555342752844,-0.588232840505538,0.967036679485888,0.660377709534512,0.327365687960878,0.949671592008509,0.581726702790294,-0.451211071221964,0.979180442953242,0.5491481800836,0.464710859918126,0.998682844793179,0.810995842340136,0.167543407461998,0.958428402785477,0.838087090451328,-0.120730703305284
CHOYP_MYD88.2.7.m.21423,0.979445546193914,0.509900838342897,-0.687768514056452,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.785153129973198,-0.358101666830482,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.41536664699553,0.997618406019686,0.958428402785477,0.464284782848224,-0.946701303530236
CHOYP_MYEF2.1.1.m.18999,0.979445546193914,0.757088857318435,-0.127680681974326,0.967036679485888,0.914695055454486,0.0522584498265091,0.966917060438457,0.908543515813794,0.0569358324483615,0.979180442953242,0.316646330684488,-0.535289140081874,0.998682844793179,0.625396488487364,0.232083659656709,0.958428402785477,0.677689831450986,0.223223697912077
CHOYP_BRAFLDRAFT_118260.1.1.m.13621,0.979445546193914,0.643423814366972,-0.123639516752461,0.987003405484878,0.970745710763576,-0.00966929931669291,0.949671592008509,0.479968090437842,-0.2048554065348,0.979180442953242,0.840759547359141,-0.0552961989622602,0.998682844793179,0.550571610973431,-0.169031463389765,0.958428402785477,0.398568980070439,0.263865682409423
CHOYP_MYO18.1.1.m.3952,0.979445546193914,0.850510638613469,-0.0820474531684985,0.967036679485888,0.34327716176554,0.456648704905844,0.949671592008509,0.210374813200564,-0.773139166109326,0.979180442953242,0.467230204893392,-0.298249942781024,0.998682844793179,0.590349012714252,0.211743211372533,0.958428402785477,0.834819807743017,0.090773401888427
CHOYP_MYO1B.1.1.m.53598,0.979445546193914,0.449979008133152,0.78616267427596,0.967036679485888,0.79887477614447,-0.280316889260362,0.949671592008509,0.531155711953646,-0.773139166109326,0.979180442953242,0.682695743827065,-0.535289140081874,0.998682844793179,0.656050189457452,0.582580906740842,0.958428402785477,0.60652996605683,0.638261197190921
CHOYP_MYO1E.1.1.m.49109,0.979445546193914,0.449979008133152,0.78616267427596,0.967036679485888,0.908911878603597,0.134720610018482,0.949671592008509,0.864300751407332,-0.18817666538817,0.979180442953242,0.342866173265258,-0.950326639360717,0.998682844793179,0.707075519749354,0.412655905298529,0.958428402785477,0.758158787259798,-0.361738802809079
CHOYP_MYO3.2.2.m.59993,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.864300751407332,-0.18817666538817,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.86527297019989,0.223223697912077
CHOYP_MYO3AL.1.1.m.8123,0.979445546193914,0.220507292975014,-0.950802919890246,0.967036679485888,0.908911878603597,0.134720610018482,0.949671592008509,0.531155711953646,-0.773139166109326,0.979180442953242,0.739530389795412,-0.365364138639561,0.998682844793179,0.653385218518997,-0.587344094701471,0.958428402785477,0.129813135415366,1.63826119719092
CHOYP_MYO7A.1.3.m.59205,0.979445546193914,0.343326885837169,0.312231485943548,0.967036679485888,0.66127567541699,-0.150681608843766,0.949671592008509,0.234493666582014,-0.407011267311429,0.979180442953242,0.955012301979628,0.0172518829469057,0.998682844793179,0.994333866157259,-0.00238159398031446,0.958428402785477,0.335081710677094,0.351957012034279
CHOYP_MYS.2.7.m.2064,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.656050189457452,0.582580906740842,0.958428402785477,0.86527297019989,0.223223697912077
CHOYP_MYSTI_04398.1.1.m.27734,0.979445546193914,0.065218251700039,-1.95080291989025,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_N2F1A.1.1.m.63063,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.627121818677936,0.634635861360439,0.998682844793179,0.998386814123129,-0.00238159398031423,0.958428402785477,0.192672337444564,1.44561611924853
CHOYP_BRAFLDRAFT_118423.1.3.m.29148,0.979445546193914,0.509900838342897,-0.687768514056452,0.967036679485888,0.79887477614447,-0.280316889260362,0.983037974432137,0.966969203317315,-0.0361735719431202,0.979180442953242,0.390451031666886,1.04967336063928,0.998682844793179,0.316103830536033,-1.00238159398031,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_NAA15.1.1.m.34959,0.979445546193914,0.249915262731443,0.423592594891251,0.967036679485888,0.533854271682806,0.227830014409964,0.949671592008509,0.562990607355914,-0.238802738458138,0.979180442953242,0.50131822649933,-0.227860614889626,0.998682844793179,0.588668485734721,-0.208832471447741,0.958428402785477,0.800480471700681,-0.0987043969752861
CHOYP_NAA25.1.1.m.11255,0.979445546193914,0.478515804812697,-0.535765420611403,0.967036679485888,0.370534398747446,-0.713276296536468,0.949671592008509,0.414274163991188,0.589430913275382,0.979180442953242,0.220746278732296,-0.950326639360718,0.998682844793179,0.343970595882378,-0.654458290560008,0.958428402785477,0.466383263279334,0.638261197190921
CHOYP_NAA35.1.1.m.60092,0.979445546193914,0.524439552914463,0.534623907279995,0.967036679485888,0.263306110759695,-1.08767181131797,0.949671592008509,0.151077946077607,-1.58049408816693,0.979180442953242,0.778143552417047,-0.27225473424808,0.998682844793179,0.525376256317855,-0.587344094701471,0.958428402785477,0.417788753390045,0.960189292078284
CHOYP_NAEGRDRAFT_47557.1.1.m.11283,0.979445546193914,0.438423636962918,-0.950802919890246,0.967036679485888,0.482064606274095,-0.865279389981518,0.949671592008509,0.785153129973198,-0.358101666830482,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_NAGT1.1.1.m.8857,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998386814123129,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_NAV2.1.3.m.9737,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.580846820958775,0.719683110739638,0.949671592008509,0.785153129973198,-0.358101666830482,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.653385218518997,-0.587344094701471,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_NCAH.1.5.m.8672,0.979445546193914,0.37149636601367,0.727268985222391,0.967036679485888,0.677270744782479,-0.350706217151759,0.949671592008509,0.626477516287901,-0.510104760275532,0.979180442953242,0.961161606221276,0.0496733606392825,0.998682844793179,0.480944072535,0.734584000185892,0.958428402785477,0.720979292360296,0.375226791357127
CHOYP_NCDN.1.1.m.58381,0.979445546193914,0.449979008133152,0.78616267427596,0.967036679485888,0.79887477614447,-0.280316889260362,0.949671592008509,0.556951020007096,0.641898333169518,0.979180442953242,0.682695743827065,-0.535289140081874,0.998682844793179,0.653385218518997,-0.587344094701471,0.958428402785477,0.475527253760077,-0.776776302087923
CHOYP_NCER_101848.1.1.m.63547,0.979445546193914,0.0399389676620674,-2.12072792133256,0.967036679485888,0.79887477614447,-0.280316889260362,0.949671592008509,0.53223805972573,0.81182333461183,0.979180442953242,0.961161606221276,0.0496733606392825,0.998682844793179,0.656050189457452,0.582580906740842,0.958428402785477,0.285422666631497,-1.09870439697529
CHOYP_ND1.4.5.m.42588,0.979445546193914,0.720256710992697,0.312231485943547,0.967036679485888,0.506326310013818,-0.543351295094156,0.949671592008509,0.375804653093317,-0.773139166109326,0.979180442953242,0.18519830779373,-1.12025164080303,0.998682844793179,0.997718581835477,-0.00238159398031446,0.958428402785477,0.722190087725148,-0.361738802809079
CHOYP_BRAFLDRAFT_118423.2.3.m.29362,0.979445546193914,0.720256710992697,0.312231485943547,0.967036679485888,0.664813865409811,0.286723703463532,0.983037974432137,0.963447873107829,0.0342157559482779,0.979180442953242,0.848083198303593,-0.142971717303114,0.998682844793179,0.997535776365624,-0.0023815939803149,0.958428402785477,0.285422666631497,-1.09870439697529
CHOYP_NDK7.1.1.m.64883,0.979445546193914,0.548365011692168,-0.21383732572404,0.967036679485888,0.569434538630166,-0.243791013235248,0.966917060438457,0.913150520379543,-0.0487736087227537,0.979180442953242,0.685224233227124,-0.198254152804303,0.998682844793179,0.66575483477657,0.182042977157113,0.958428402785477,0.570501169696484,0.30122620991335
CHOYP_NDL1A.1.1.m.10230,0.979445546193914,0.739201599366864,-0.36584041916909,0.967036679485888,0.882575282352488,0.134720610018482,0.949671592008509,0.531155711953646,-0.773139166109326,0.979180442953242,0.961161606221276,0.0496733606392825,0.998682844793179,0.525376256317855,-0.587344094701471,0.958428402785477,0.86527297019989,0.223223697912077
CHOYP_NDUA5.1.2.m.2750,0.979445546193914,0.734701285910509,0.271589501446202,0.967036679485888,0.389247068159056,-0.865279389981518,0.966917060438457,0.921732908747223,-0.0950672609966883,0.979180442953242,0.0450842124031992,1.78663895480549,0.998682844793179,0.760932553339839,-0.265415999814108,0.958428402785477,0.86527297019989,0.223223697912077
CHOYP_NDUFA7.2.2.m.57153,0.979445546193914,0.641666006815732,-0.250363201749154,0.967036679485888,0.687505332417374,-0.243791013235247,0.949671592008509,0.547144573511695,0.333776037807186,0.979180442953242,0.542480691955877,0.297600874082868,0.998682844793179,0.142862975474767,-0.790877488786602,0.963455877066767,0.880992915960461,0.0857201741621423
CHOYP_NDUFB7.1.1.m.27222,0.979445546193914,0.700576384180858,0.371125174997116,0.967036679485888,0.908911878603597,0.134720610018482,0.949671592008509,0.556951020007096,0.641898333169518,0.979180442953242,0.739530389795412,-0.365364138639561,0.998682844793179,0.653385218518997,-0.587344094701471,0.958428402785477,0.258125791069934,-1.36173880280908
CHOYP_NDUFB9.1.2.m.37494,0.979445546193914,0.912001696867242,0.0491970801097539,0.967036679485888,0.655905499457931,0.217182770210455,0.949671592008509,0.755320951206356,-0.145107943496284,0.979180442953242,0.0720014598088567,-1.02832915136199,0.998682844793179,0.108118818992022,-1.32430968886768,0.958428402785477,0.38752455968338,-0.461274476359994
CHOYP_NEC1.1.1.m.63094,0.979445546193914,0.761291374810462,0.201200173554804,0.967036679485888,0.718583924836738,-0.280316889260362,0.949671592008509,0.443085840815039,-0.773139166109326,0.979180442953242,0.351690930892237,-0.687292233526924,0.998682844793179,0.997535776365624,-0.0023815939803149,0.958428402785477,0.60652996605683,0.638261197190921
CHOYP_NECX.1.1.m.56979,0.979445546193914,0.539184702511433,-0.410234538527544,0.967036679485888,0.753729713529902,-0.227849469366226,0.949671592008509,0.636795041858117,-0.358101666830482,0.979180442953242,0.745237066598963,0.242318438581678,0.998682844793179,0.44045455380667,0.582580906740842,0.958428402785477,0.314049509502599,-0.724308882193788
CHOYP_NED4L.1.1.m.7792,0.979445546193914,0.829052432678111,-0.173195341226694,0.967036679485888,0.677270744782479,-0.350706217151759,0.983037974432137,0.966969203317315,-0.0361735719431202,0.979180442953242,0.956581460547104,0.0496733606392823,0.998682844793179,0.480944072535,0.734584000185892,0.976932648911716,0.910021671093576,-0.0987043969752852
CHOYP_NEDD1.1.1.m.10741,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.908911878603597,0.134720610018482,0.949671592008509,0.785153129973198,-0.358101666830482,0.979180442953242,0.682695743827065,-0.535289140081874,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.86527297019989,0.223223697912077
CHOYP_BRAFLDRAFT_118645.1.1.m.30629,0.979445546193914,0.390675735070492,1.04919708010975,0.967036679485888,0.882575282352488,0.134720610018482,0.949671592008509,0.352795569054006,-1.09506726099669,0.979180442953242,0.966361784226244,0.0496733606392825,0.998682844793179,0.653385218518997,-0.587344094701471,0.958428402785477,0.758158787259798,-0.361738802809079
