Day11_23C,Day11_29C,Day13_23C,Day13_29C,Day3_23C,Day3_29C,Day5_23C,Day5_29C,Day7_23C,Day7_29C,Day9_23C,Day9_29C,proteinID
1.9876,0,0,3.4967,0,0,1.7735,1.9496,1.8726,2.1653,1.88225,1.89885,CHOYP_GIMA4.4.7|m.42250
0.3643,0,0,0,0,0,0,0,0,0,0,0,CHOYP_ISCW_ISCW007151.2.2|m.41979
0,0,0,0.2269,0,0,0.22175,0.24975,0,0,0,0,CHOYP_LAMA2.1.1|m.10439
0,0.53965,0,0,0.48105,0,0.4796,0,0,0,0,0,CHOYP_LOC100368228.3.3|m.54183
0,2.84975,0,0,0,0,0,0,0,3.14465,7.9529,0,CHOYP_LOC100368907.1.1|m.22004
0,0,0,0,0,0,1.11105,0,0,0,0,0,CHOYP_LOC100371830.5.6|m.55811
11.98745,11.02085,15.8986,16.9339,20.20665,17.2646,17.46015,17.57625,14.3349,16.94495,16.48465,12.6531,CHOYP_BRAFLDRAFT_287019.1.1|m.36911
0,0,0.9799,0,0,0,0,0,0,0,0,0,CHOYP_LOC100902075.1.1|m.10103
4.9877,9.84685,11.8989,4.5547,12.92325,4.58175,4.4421,9.81665,9.1163,21.66925,0,14.18475,CHOYP_LOC100905729.1.3|m.13789
0,0,0,1.64295,0,1.69765,0,1.8001,0,1.9988,0,1.7533,CHOYP_LOC100730443.1.1|m.57698
0,1.17825,1.4206,1.06935,0,0,1.0661,1.2011,1.08445,0,2.2104,0,CHOYP_LOC101068677.1.1|m.30685
0,0,0,1.06745,0,0,0,0,0,0,0,0,CHOYP_LOC101162528.1.1|m.17841
0,0,0,7.9012,0,2.7387,0,5.82425,5.4087,6.4282,5.5906,0,CHOYP_LOC591926.1.1|m.27235
0.6544,0,0.7768,0.6014,0.5782,0.6047,0,0.65905,0,0,0,0,CHOYP_PERMA_0370.1.1|m.41998
0.8698,0,0.58005,0.45215,0,0.45455,0,0.4942,0,0,0,0,CHOYP_LOC755521.5.28|m.32618
25.3963,30.724,21.4976,27.79285,21.2236,20.4307,21.37715,22.07715,23.1498,26.71265,23.9979,23.9774,CHOYP_BRAFLDRAFT_287353.1.1|m.46293
0,0,0,0,0,1.4151,0,0,0,0,0,0,CHOYP_PISD.2.2|m.30086
0,0,0,0.7918,0,0,0,0,0,0,0,0,CHOYP_PTPRT.40.45|m.61584
11.00015,7.4452,8.96885,10.0692,6.50865,6.8725,6.55575,7.42235,6.8928,8.192,10.3578,3.63015,CHOYP_RTTN.1.3|m.9026
0,0,0.5543,0.75685,0,0.4349,0,0,0,0.50785,0,0,CHOYP_TRPM3.7.7|m.59826
0,0,0,0,0,0,0,0,0,0,1.52325,0,CHOYP_contig_003695|m.4176
0,0,0,0,6.30805,0,0,0,0,0,0,0,CHOYP_contig_025391|m.28934
0,0,0,0,0.3572,0,0,0.406,0,0,0,0,CHOYP_contig_036935|m.41573
0.7429,0.7666,0,0,0,0,0,0,0,0,0,0,CHOYP_contig_047135|m.55497
0,0,0,0,0,0,1.9345,0,0,2.3858,0,0,CHOYP_AGAP_AGAP004861.2.2|m.54567
11.00815,16.6618,10.05165,11.34045,10.9448,16.69175,11.0369,9.68585,7.8228,3.0953,12.9708,12.0173,CHOYP_BRAFLDRAFT_287444.3.5|m.17688
0,0,0,0,0,0,0,0,0,0,1.06975,0,CHOYP_ANM3.1.1|m.376
0,0,0.4076,0,0,0,0,0,0,0.37465,0,0,CHOYP_APLA.1.2|m.191
5.8648,8.8629,0,0,0,0,2.6938,2.964,0,0,2.7677,5.68635,CHOYP_ARL6IP1.1.1|m.13877
2.62955,0,6.3675,0,0,0,4.6543,0,0,2.9723,0,0,CHOYP_BRAFLDRAFT_114633.1.1|m.49577
0,0,0,1.2535,0,0,0,0,0.6843,0,0,0,CHOYP_BRAFLDRAFT_118043.1.1|m.26278
0,0,0,0,0.5695,0.5987,0,0,0,0,0,0,CHOYP_BRAFLDRAFT_130685.1.1|m.63499
2.15555,0,0,0,3.77185,0,0,0,0,2.43535,0,0,CHOYP_CELA1.2.3|m.27287
3.1462,3.1797,1.96735,4.33215,0,0,0,1.61325,0,0,1.50795,4.5795,CHOYP_CENTRIN.1.1|m.59526
0,0,0,0,4.28685,0,0,0,0,0,0,0,CHOYP_DHR11.2.2|m.36445
1.36955,1.37815,0,2.3814,2.3005,1.268,2.31715,2.6234,2.44,0,0,1.3154,CHOYP_BRAFLDRAFT_287716.1.1|m.51443
0.4243,0,0,0,0,0,0.3921,0,0,0,0,0,CHOYP_EHMT2.1.1|m.263
0.785,0.7898,0,0,0,0,0,0,0,0,0,0,CHOYP_EXC6B.1.1|m.38489
1.9581,1.97895,2.38395,1.79085,1.73,1.8267,1.74255,1.97285,1.8321,2.1775,1.84575,1.8985,CHOYP_GDS1B.1.1|m.52257
0,0,0,2.44735,0,0,4.61435,5.2026,2.52185,2.91885,2.53495,2.56995,CHOYP_GKAP1.1.1|m.18792
0,0,4.6703,0,0,0,0,0,0,0,0,0,CHOYP_GLOD5.1.1|m.25831
1.3482,1.3675,3.20455,2.40735,1.2157,2.4555,2.3424,0,1.258,0,2.4811,0,CHOYP_GOPC.1.1|m.45489
0,0,0,0,5.16885,0,5.2867,0,0,0,0,0,CHOYP_HAAF.3.13|m.8849
5.19515,0,0,9.28545,4.5463,9.47135,4.62665,0,9.4993,0,4.9155,19.68715,CHOYP_ISCW_ISCW008174.1.2|m.8360
2.2168,2.24905,2.7214,4.01805,3.9217,2.0934,4.01085,2.2936,4.1106,4.8854,8.21285,4.2596,CHOYP_ISCW_ISCW012366.1.1|m.3690
0,1.6023,0,0,0,1.47355,0,0,0,0,0,0,CHOYP_ISCW_ISCW021545.1.1|m.25379
1.5662,0,0,0,0,0,0,1.57745,0,0,0,0,CHOYP_ACLA_093460.1.1|m.41459
0,1.49675,0,0,7.6674,4.04075,1.3529,0,1.42785,0,1.43515,1.4477,CHOYP_BRAFLDRAFT_287844.1.1|m.63253
0,2.132,2.53185,1.8959,0,0,3.72985,2.07795,0,0,2.00605,0,CHOYP_ISCW_ISCW022842.1.1|m.5648
0,0,0,0,0,0,0,0,1.4148,0,0,0,CHOYP_KC1G3.1.2|m.18974
0,0,0,0,1.47305,0.79725,0,0.87045,0,0,0.81995,0,CHOYP_KRP95.1.1|m.13582
0,0,0,0,2.80165,3.0167,0,0,0,0,0,0,CHOYP_LOC100369689.1.1|m.28663
0,0,0,0,3.8521,2.70935,1.3592,0,1.38285,0,0,1.4544,CHOYP_LOC100373945.1.1|m.53450
0,0,0,0,0,0,0,0,0,1.33055,1.1225,0,CHOYP_LOC100642494.1.1|m.58088
0,0,2.708,0,1.9719,0,0,2.2171,0,0,0,0,CHOYP_LOC100875705.1.1|m.10980
0,0,0,0,3.4433,12.71995,12.116,7.9072,7.293,8.6464,3.67365,1.93465,CHOYP_LOC100881430.1.1|m.4201
1.88865,7.368,2.261,4.99565,8.00965,3.38465,8.09285,3.65545,6.7248,4.10435,5.15865,5.3134,CHOYP_BRAFLDRAFT_57028.1.1|m.55583
0,0,1.03875,2.22255,0.77015,0.8063,0,0.8804,0.82515,0,0.82925,0,CHOYP_LOC100900162.1.1|m.58237
0,0,0,1.31185,0,0,0,0,0,0,0,2.74855,CHOYP_LOC101061667.1.1|m.8351
0,0,0,0,0,1.20385,2.28665,0,0,0,0,1.25565,CHOYP_LOC101064182.1.1|m.8320
0,0,0,0.5452,0,0,0,0,0,0,0.5463,0,CHOYP_LOC101071230.1.1|m.22193
0,0,0,0,0,0,0.57365,0,0.6038,0,0,0,CHOYP_LOC565211.1.2|m.34982
1.1065,0,1.35255,0,0,0,0.99065,0,0,0,0,0,CHOYP_LOC594676.1.1|m.8936
0,0,0,0,0,1.7477,1.69535,0,1.72515,0,1.7992,0,CHOYP_LOC658248.1.1|m.11054
0,8.36305,5.0817,7.56825,7.3111,11.56865,7.364,4.1615,3.8478,4.6736,7.80025,0,CHOYP_LOC658593.1.1|m.25202
0,0,0,0,0,1.95485,0,0,0,2.3383,0,0,CHOYP_MPST.1.1|m.11853
19.53915,11.77905,23.7188,24.99025,24.11185,21.8146,17.3865,23.56,18.16335,26.00305,18.4301,18.8839,CHOYP_BRAFLDRAFT_57176.3.5|m.23440
0,0,0,0,0,0,0,0.76975,0,0,0,0,CHOYP_MTBP.1.1|m.17026
4.74775,6.24555,1.92885,4.2546,5.4669,8.6477,10.99895,4.6912,5.7822,3.436,3.0116,5.9917,CHOYP_MTNA.1.1|m.1717
0.48795,0.4908,0.57665,0,0.81545,0.45425,0,0,0,0.52815,0,0.8858,CHOYP_NEK1.4.5|m.32116
0.60865,0,0,0.5485,0,0,0,0.61295,0,0,0,0.5857,CHOYP_PCDH9.4.5|m.58558
1.3178,1.3367,0,0,0,0,0,0,0,0,0,2.4923,CHOYP_PHUM_PHUM328150.1.1|m.8592
8.05435,12.2485,4.9584,7.4978,10.66525,7.51395,10.79845,12.117,7.53615,4.55035,3.90995,3.9449,CHOYP_PLC.2.5|m.5277
0,0.6164,0,0,0,0,0.5376,0,0,0,0,0,CHOYP_PTPRT.12.45|m.39573
0,0,3.48285,10.3268,9.9759,13.1744,9.98225,5.68815,13.256,3.17355,10.64335,0,CHOYP_RER1.1.1|m.49089
0,0,0,0,0.62315,0.65795,0,0,0,0,0,0,CHOYP_RNF17.1.1|m.17312
0,1.24895,0,0,0,0,0,1.25035,0,0,0,0,CHOYP_RORA.1.2|m.59037
8.98835,13.67605,11.0179,8.2769,11.99355,10.5472,12.08025,11.4289,10.62465,12.54235,8.5306,13.1725,CHOYP_BRAFLDRAFT_57176.5.5|m.54727
0,0,0,0,0,0,0,0,0,0.2057,0.18355,0.18475,CHOYP_SACS.9.17|m.52781
0,0,0,0,0,0,0,0,0,0,2.03965,0,CHOYP_SPAG7.1.1|m.66661
12.0815,6.09745,7.3963,11.04965,10.6742,11.27085,27.09,18.0584,11.3042,20.11935,17.4198,29.32825,CHOYP_SPI2.8.37|m.4837
0,0,0,0,0,0,0,0,0,0,0.55805,0,CHOYP_STRN-MLCK.2.3|m.9348
3.43275,6.73225,4.10875,3.0687,3.00615,6.227,5.94005,6.7252,6.2454,11.15215,6.2919,3.2778,CHOYP_TPPC3.1.1|m.58563
0.5825,0.34715,0.405,1.06555,0.56595,0.8144,1.0368,0.8844,1.35745,0.6946,0.8875,0.3317,CHOYP_TRIO.1.1|m.49282
0,0,0,0,0,0,0,0,0,0,0.61105,0.61895,CHOYP_TVAG_087500.4.4|m.60594
1.96935,3.8276,6.9139,8.67875,1.7273,8.81785,11.8183,13.38175,12.36905,12.6347,10.71005,5.51265,CHOYP_contig_010226|m.11916
0,0,0,0,0.2577,0.26815,0.41735,0,0,0,0,0,CHOYP_contig_012045|m.13814
22.58215,22.82265,20.61235,15.43315,14.95125,15.78525,15.138,22.7526,15.9473,18.8649,21.2867,21.895,CHOYP_BRAFLDRAFT_57258.1.3|m.43523
0,0,0,0,11.5981,0,0,0,0,0,0,0,CHOYP_contig_025411|m.28960
3.0432,0,0,2.7833,0,0,0,0,1.44665,0,0,1.52165,CHOYP_contig_035291|m.40069
10.42275,2.14255,10.1792,15.29365,3.6935,7.7999,11.1607,10.5011,11.73445,11.63335,9.8184,8.10645,CHOYP_contig_037959|m.42830
0,0,0,1.6022,3.03245,1.65555,3.0544,0,1.6252,1.949,0,0,CHOYP_contig_038218|m.43194
0,0,0,2.14975,1.091,0,0,0,1.1705,0,0,0,CHOYP_contig_041950|m.48134
0,0,0,0,14.0332,0,0,0,0,0,0,0,CHOYP_contig_043041|m.49677
0,0,0,0,0,4.89425,0,0,5.01505,0,0,0,CHOYP_contig_050253|m.59761
0,4.5296,0,4.0973,3.9934,0,0,4.4965,0,0,4.197,13.02615,CHOYP_contig_054901|m.65508
38.58945,37.45785,30.71685,25.77665,32.76665,34.62755,30.3961,38.8807,33.27655,29.6762,26.5587,35.9797,CHOYP_BRAFLDRAFT_57395.1.1|m.9938
0,0,0,0,0,0,0,0,2.0024,0,0,0,CHOYP_CCHL.2.2|m.66608
0,0,1.20145,0.9064,0.8844,0.93075,0.90365,0,0,1.0977,1.785,0,CHOYP_ENOX2.1.1|m.7197
0,0,0.5685,0,0.8036,0,0,0,0,0,0,0,CHOYP_HS12B.10.14|m.59859
0,0,0,1.01875,0,0,0,0,1.0712,0,0,0,CHOYP_LOC100373653.3.3|m.56289
0,0,1.82495,0.7279,0,0,0,0,0,0.87935,0,0,CHOYP_LOC100562954.1.1|m.27429
0,0,2.32945,0,0,0,0,0,0,0,0,0,CHOYP_LOC100635352.1.1|m.9481
0,0,0,0,0,0,0,0,0,0.45145,0,0,CHOYP_MYBX.3.4|m.53061
0,0,0,0,0,0,0.44355,0.5077,0,0,0,0,CHOYP_NFX1.1.2|m.13487
3.60745,0,4.43585,9.93165,14.34255,10.0933,6.41875,3.63365,11.9065,8.04055,3.39235,0,CHOYP_BRAFLDRAFT_57407.1.1|m.28838
0.70065,0,0,0,0,0,0.62875,0,0,0,0,0,CHOYP_PTPRT.38.45|m.60044
0,0,0,0,0,0,0,0,0,1.40585,0,0,CHOYP_contig_002896|m.3210
2.3255,1.76915,0.76185,1.1089,1.55015,1.14525,1.56955,1.795,1.63265,1.95595,2.74955,1.704,CHOYP_BRAFLDRAFT_125701.1.3|m.18477
0,0,0,0,0,0,0,0,0,0,0,2.13655,CHOYP_BRAFLDRAFT_264304.1.1|m.35625
0,0,0,0,0,1.83845,0,2.0025,0,0,0,1.89885,CHOYP_BUCC.1.2|m.10972
0,0,0,0,0,0,0,0,0.8716,1.00355,0,0.8876,CHOYP_COL6A6.1.2|m.39071
0,0.49755,0.5847,0.45565,0,0,0,0.49805,0,0,0,0,CHOYP_CRE-UNC-89.1.3|m.20277
0,0.63885,0,0.582,0,0,0,0.6345,0,0,0,0.6189,CHOYP_DPER_GL24378.1.1|m.64285
0.74125,0.75155,1.7064,3.19755,1.2383,1.30755,6.23635,2.82425,4.60235,4.66805,2.6423,0.73115,CHOYP_BRAFLDRAFT_57552.1.1|m.8199
0,1.4195,0,0,0,0,0,1.38395,0,0,2.53075,0,CHOYP_FBX9.1.1|m.49865
0,0,0,0,1.83645,1.9357,0,0,0,0,0,0,CHOYP_HHEX.2.2|m.19527
0,0,0,0,0,0,2.9023,0,0,0,3.0599,3.19105,CHOYP_ISCW_ISCW005083.2.2|m.40343
0,0,0,0,0,0,0,0.98645,0.9485,0,0.9234,0.966,CHOYP_LOC100313661.1.1|m.17706
0,0,0,2.07365,0,0,3.982,0,2.1036,0,0,0,CHOYP_LOC100367640.1.1|m.22070
0,0,0,0,0.41325,0.4315,0.41975,0,0.441,0,0.44305,0.4486,CHOYP_LOC100368104.1.1|m.22554
0,1.5314,0,1.3634,1.3297,0,0,1.493,1.38285,1.65685,1.4418,1.4614,CHOYP_LOC100371361.1.1|m.9282
0,1.0686,0,0,1.76435,0.98415,0,0,0,0,1.88235,1.0157,CHOYP_BRAFLDRAFT_57788.3.10|m.31620
0,0.3,0,0,0,0.27795,0.2652,0,0,0,0.2771,0,CHOYP_LOC100699850.1.3|m.3523
9.51295,4.81175,0,4.3522,8.40495,17.7494,16.9314,4.90815,13.2669,10.57665,9.168,9.2235,CHOYP_LOC100892637.1.1|m.49164
2.78375,4.2068,1.7427,1.33705,1.27665,1.3448,2.4773,0,0,3.0956,0,0,CHOYP_LOC576200.3.4|m.38681
0,1.76185,0,0,0,3.1308,1.56285,3.3813,3.14005,3.73195,4.71855,3.25385,CHOYP_LOC578260.1.1|m.21677
0,0,1.8284,0,0,0,0,0,0,0,0,0,CHOYP_LOC580675.1.1|m.44042
3.3068,0,7.8239,0,0,0,0,0,0,3.6407,0,0,CHOYP_BRAFLDRAFT_58035.2.2|m.65814
0,0,0,0.83675,0,0,1.51425,0,0.8612,0,0.8655,0,CHOYP_LOC763087.1.1|m.9110
0,0,0,0,0,0,0.35405,0,0,0.43685,0,0,CHOYP_MABP1.1.2|m.21698
0,1.768,0,0,0,0,0,0,0,0,1.64045,0,CHOYP_MASP2.1.1|m.3029
0,0,0,0,0,0,0,0,0,0,2.6119,0,CHOYP_MEG10.56.91|m.47515
0,0,0,0,0.97265,0,0,1.09035,1.01095,1.21995,0,0,CHOYP_PPAN-B.1.1|m.2112
0.47785,0,0.5645,0.4318,0,0,0,0,0,0,0,0,CHOYP_PTPRK.13.20|m.40023
0,0,0,0,0,0,0,0.58095,0,0,0,0.5553,CHOYP_PTPRM.11.15|m.52054
0,0,0,0,3.0408,0,0,0,0,3.8424,3.1952,0,CHOYP_RANGRF.1.2|m.18930
0,0,0,2.2235,0,4.38555,4.18345,0,0,0,0,0,CHOYP_RED1.1.2|m.60684
40.6086,37.67185,44.0467,44.61425,41.17015,35.8055,39.9497,37.52595,37.9737,40.8442,41.33705,37.73905,CHOYP_ACLY.1.1|m.65081
46.2739,33.33525,34.1805,25.634,19.4077,26.1816,40.111,40.6599,36.4521,32.58285,40.24255,44.9857,CHOYP_BRAFLDRAFT_58194.1.1|m.27050
0,0,1.6,1.22595,1.17645,1.233,2.26345,0,3.54715,0,1.26895,2.46605,CHOYP_SGPP1.1.1|m.5606
3.3604,13.48875,0,3.15325,3.00755,3.18975,2.99735,0,0,3.80025,0,0,CHOYP_SRSF4.6.6|m.44673
0,0.64815,0,0,0,0,0,0,0,0,0,0,CHOYP_ST5.1.1|m.54184
0,1.2668,0,0,0,0,0,0,0,0,0,0,CHOYP_TEX10.2.3|m.28279
0,6.1357,0,5.5526,8.0391,5.66375,2.71595,3.1504,2.8363,0,2.9595,5.951,CHOYP_TRIADDRAFT_25769.1.1|m.25945
0,1.26925,0,0,0,0,0,0,0,0,0,0,CHOYP_TRNT1.1.1|m.1512
2.17595,4.2396,0,3.92905,3.70635,3.9135,1.8921,0,1.97525,2.3939,0,4.0673,CHOYP_VDE.1.1|m.30310
0,0,0,0,0,0,0,0,0,1.68835,0,0,CHOYP_VMP1.1.1|m.34831
0,0,0,0.74605,0.72815,0,0.7438,0,0.75635,0,0,0,CHOYP_VPS51.1.1|m.43266
0,0,0.89825,0,0.66645,0,0,0,0,0,0,0,CHOYP_XPP1.2.2|m.38696
6.00305,6.59415,8.60335,7.4428,6.2487,9.6332,11.6381,8.7652,13.2272,8.4529,12.3179,5.79765,CHOYP_BRAFLDRAFT_58684.1.1|m.13006
0,0,0,0,0,0.46875,0.4453,0.50975,0,0,0,0,CHOYP_YETS2.1.1|m.302
0,0,0,0,0,0,0,0,0,0,2.6784,0,CHOYP_contig_001413|m.1466
0,0,0,0,8.5054,2.2888,2.16365,2.5081,2.3446,0,0,0,CHOYP_contig_025272|m.28780
0,0,2.2528,0.86915,0,0.8925,0,0,0,0,0,0,CHOYP_BRAFLDRAFT_117750.1.1|m.12162
0,0,0,0,0.99665,0,0,0,0.58775,0,0,0,CHOYP_BRAFLDRAFT_128562.2.4|m.33663
0,0,0,0,2.80805,0,0,0,0,0,0,0,CHOYP_LOC100708199.3.6|m.23799
0,0.5953,0,0.5427,0,0,0,0,0,0,0,0.57945,CHOYP_NEMVEDRAFT_V1G238894.7.11|m.61041
15.04755,17.0086,19.3774,26.6314,32.8197,32.17655,25.1864,23.2424,24.88905,20.62975,16.7301,16.29515,CHOYP_BRAFLDRAFT_59014.1.1|m.59709
0,0,0,0.6997,0.6862,0,0,0,0,0.85265,0,0,CHOYP_contig_039741|m.44927
1.73205,0,0,0,0,0,1.5075,0,0,0,0,0,CHOYP_2AAA.1.1|m.13307
0,0,0,0,2.00005,0,0,0,0,0,0,0,CHOYP_AFUA_1G01020.7.50|m.19296
0,0,0,0,0,0,1.4666,0.85145,0,0.95125,0.79745,0.8339,CHOYP_ASCC2.1.1|m.34978
0,0,0,0,3.11205,0,0,3.5489,1.72915,3.98615,1.73805,0,CHOYP_BRAFLDRAFT_128828.1.2|m.7356
0,1.2106,0,0,0,0,0,1.21195,1.13465,1.30885,0,1.15575,CHOYP_BRAFLDRAFT_87630.1.1|m.30352
3.50185,3.5392,4.26345,2.41095,3.094,3.2669,3.11635,3.5283,4.08015,2.9254,0.8891,4.24625,CHOYP_BRD8.1.1|m.244
5.6189,0,0,0,5.02535,0,10.0481,5.6601,0,0,5.2822,5.53735,CHOYP_BRAFLDRAFT_59154.3.3|m.53255
0,0,0,0.2933,0,0,0,0.31145,0,0,0,0.30445,CHOYP_ENPP3.1.1|m.13519
0,2.81355,0,2.50015,4.82455,0,2.49225,2.81675,2.6327,3.0475,2.5605,2.68295,CHOYP_FAIM1.1.1|m.36651
0,0,0,0,0,0,0,0,0,0,2.2894,0,CHOYP_LOC100367266.1.1|m.10803
0,0,0,1.27505,0,0,0,0,0,0,0,0,CHOYP_LOC100749745.1.1|m.11523
0,0,0,0,0,0,0.65355,0,0,0,0,1.38595,CHOYP_LOC100869625.1.1|m.52959
0,3.10425,0,2.8095,2.7387,0,2.7294,0,0,0,2.9742,0,CHOYP_LOC100891184.1.1|m.18226
0,0,0,0,0,0,0,0,0,1.0567,3.4014,0,CHOYP_LOC584481.10.10|m.66365
0.83925,0,0,0,0,0,0,0,0,0,0,0,CHOYP_LRP6.1.6|m.878
17.8544,13.57595,10.86865,17.64525,15.7747,8.3282,13.2754,7.4749,6.98715,1.7127,15.404,18.75725,CHOYP_BRAFLDRAFT_59647.1.1|m.25700
7.5821,17.9984,4.1317,2.4036,4.4938,9.516,15.0806,6.11585,9.58635,1.9462,12.6883,9.88755,CHOYP_NUP50.1.1|m.17104
0,0,0,0,0,0,0,0,0,0,0,1.83465,CHOYP_OSTA.1.1|m.11011
0,0,0,0,0.6475,0,0,0.7237,0,0,0,0.709,CHOYP_PHC2.1.1|m.48379
0,0,0,0.395,0,0,0,0.4311,0,0,0.4076,0,CHOYP_PHUM_PHUM215460.1.1|m.33815
1.7623,1.8209,0,1.62005,4.5971,0,0,1.77495,0,0,0,0,CHOYP_PRP18.1.1|m.2214
0,1.2969,0,4.55655,1.1532,3.48915,4.4336,2.50985,2.33075,1.42825,1.2438,0,CHOYP_PTEN.1.1|m.5408
0,1.0686,0,0,0,1.86295,0,0,0,0,0,0,CHOYP_SAC1.1.1|m.40164
0,0,1.2683,0,0.93285,0,0,0,0,0,1.0102,0,CHOYP_SLC3A1.1.1|m.14892
10.5525,12.7632,12.8155,13.45395,20.45115,15.71975,13.13605,6.3329,11.74145,11.7374,4.0848,8.1731,CHOYP_BRAFLDRAFT_59863.1.1|m.24545
0,0,0,0.40375,0.38885,0,0,0,0,0,0,0,CHOYP_SRAP.14.18|m.50950
0.745,0.39975,0,0,0,0,0.3511,0,0,0.42935,1.0032,0.3816,CHOYP_TVAG_355490.1.22|m.8202
0,0,0,6.32625,0,0,0,0,0,0,0,0,CHOYP_contig_001251|m.1283
0,0,0,0,1.3944,1.41595,0,0.8251,0,0,0,0,CHOYP_contig_002558|m.2814
5.27695,16.11645,12.9026,9.6927,9.36335,4.97925,9.4311,10.67775,9.91595,11.78505,9.9898,10.27525,CHOYP_contig_014152|m.16145
4.68275,0,0,0,0,0,0,0,0,0,0,4.54025,CHOYP_contig_023964|m.27264
2.40525,2.4403,0,0,0,0,0,0,0,0,0,0,CHOYP_contig_038766|m.43872
0,0,3.7791,2.8235,2.75235,5.72125,2.81455,0,2.8646,3.47665,2.89185,3.03045,CHOYP_contig_056499|m.66997
0,0,0,0,2.4589,0,0,2.7662,0,0,0,0,CHOYP_BRAFLDRAFT_132957.1.1|m.51287
0,0,0,0,1.76175,0,0,2.03385,0,0,0,0,CHOYP_BRAFLDRAFT_79377.5.30|m.21330
28.3839,28.6875,31.8132,18.3221,21.72185,23.66225,26.70035,26.37015,26.6202,31.6342,26.00715,25.33525,CHOYP_BRAFLDRAFT_60329.1.1|m.18239
0,0,0,2.6032,0,0,0,0,0,0,0,0,CHOYP_LOC100462678.2.2|m.28619
0,0,0,1.80125,1.76495,3.61245,1.7504,0,1.89595,0,1.90575,0,CHOYP_PNO1.1.3|m.2044
0.21385,0,0.25245,0,0.34425,0.3608,0.44535,0,0.20245,0.2356,0,0.21145,CHOYP_BRAFLDRAFT_106560.10.14|m.46985
0.6531,0.67375,0,0,0,0,0.60125,0,0.6112,0,0,0,CHOYP_BRAFLDRAFT_123304.1.1|m.29231
0,1.19125,0,0,0,1.0906,0,0,0,0,0,0,CHOYP_BRAFLDRAFT_61250.5.14|m.37733
0,0,1.2124,0,1.68895,0,1.7012,0,0.9613,0,0,0,CHOYP_BRAFLDRAFT_84054.1.2|m.8523
2.75825,1.88255,2.22865,1.6742,2.4239,1.7077,1.62905,0.9595,0.92265,1.0628,0.92725,0.9396,CHOYP_CEP76.1.1|m.6264
0.70485,0,0,0,0,0,0,0,0,0,0,0,CHOYP_DGRI_GH13197.1.1|m.35578
0,0,1.3689,2.0119,4.7934,4.04125,2.9833,1.1577,2.02945,1.2501,2.0446,1.0989,CHOYP_BRAFLDRAFT_60331.1.1|m.34512
0,0,0,0,0,0,2.37745,0,0,0,0,0,CHOYP_DNJC5.1.1|m.52453
0,0,0,0.31765,0,0,0,0,0.32595,0,0.31825,0,CHOYP_HD.1.1|m.56119
0,1.48305,0,0,0,0,0,0,0,0,0,0,CHOYP_HVCN1.2.4|m.29334
0,1.7384,0,0,0,0,0,1.74035,1.62795,0,0,1.6586,CHOYP_ISCW_ISCW000642.1.1|m.4065
78.4603,110.803,57.1457,80.0898,63.6239,87.5807,48.0216,54.3958,76.47595,104.3822,42.04945,94.0673,CHOYP_KCY.1.1|m.29973
0,0,0,0,0,0,0.8509,0,0,0,0,0,CHOYP_LOC100372922.1.1|m.12888
0,0,2.55725,1.95645,0,0,0,0,0,0,2.0261,2.0539,CHOYP_LOC100635487.1.1|m.21915
0,0,0,0,0,9.6059,0,0,0,0,0,0,CHOYP_LOC100879487.1.3|m.20887
2.50895,4.90365,3.00035,4.4376,6.42485,4.52645,4.31785,4.8886,0,0,4.5736,2.408,CHOYP_BRAFLDRAFT_61507.1.1|m.52347
3.585,1.8445,2.23475,3.2788,0,1.727,3.19035,1.8808,1.75905,2.0335,1.7681,3.47595,CHOYP_LOC100906408.1.1|m.3002
0,0,0,2.9563,0,0,5.71885,3.243,6.0129,0,6.05765,0,CHOYP_LSDA.1.1|m.28040
0,0,0,0,0.6485,0.68475,0,0,0,0,0,0,CHOYP_MRP1.10.10|m.64931
0,0,0,0,0,0,0,1.974,0,0,0,0,CHOYP_NEMVEDRAFT_V1G169538.1.2|m.18155
0,0,1.47645,1.13465,3.10635,1.1474,2.08765,3.56165,2.195,1.34795,0,1.18445,CHOYP_NOC41.1.1|m.53790
0.4563,0,0.53855,0,0,0.7479,0.71345,0.44835,0.75015,0.49355,0.4342,0.4377,CHOYP_NOSC.1.1|m.6346
2.0631,0,0,1.8959,3.60615,1.94845,0,4.2188,3.79645,0,0,2.02375,CHOYP_OTU6B.1.2|m.31547
0,0,0,0.49315,0,0,0,0.5504,0,0,0,0,CHOYP_PRP16.1.1|m.19094
14.2049,12.78875,5.79305,7.29845,9.788,4.4416,5.6068,4.7705,2.96695,8.82425,2.98905,4.6156,CHOYP_BRAFLDRAFT_63281.1.2|m.28725
27.12295,11.13345,41.77305,8.9652,36.81315,33.15285,19.4201,38.2202,16.92045,19.21975,4.59235,47.53835,CHOYP_SEPT7.1.1|m.59134
0.8753,1.69115,1.06975,0.80675,0.7911,2.3438,0.8043,0.90455,0,1.86075,0.8254,1.6224,CHOYP_STING.3.3|m.61083
0,0,3.34215,0,0.7753,0,0.29095,0,0,0,0,0,CHOYP_TONSL.1.1|m.18360
1.55435,1.56415,1.855,2.7149,2.62265,2.76925,2.64165,2.99085,2.77745,4.95955,2.79815,4.3207,CHOYP_contig_022142|m.25369
0,0,8.6017,0,0,0,0,0,0,3.99765,0,0,CHOYP_contig_023399|m.26635
